match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,5.5,India,England,RG Sharma,V Kohli,MA Wood,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,5.6,India,England,RG Sharma,V Kohli,MA Wood,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,5.7,India,England,RG Sharma,V Kohli,MA Wood,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,6.1,India,England,RG Sharma,V Kohli,CJ Jordan,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,6.2,India,England,RG Sharma,V Kohli,CJ Jordan,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,6.3,India,England,RG Sharma,V Kohli,CJ Jordan,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,6.4,India,England,RG Sharma,V Kohli,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,6.5,India,England,V Kohli,RG Sharma,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,6.6,India,England,RG Sharma,V Kohli,CJ Jordan,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,7.1,India,England,V Kohli,RG Sharma,SM Curran,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,7.2,India,England,RG Sharma,V Kohli,SM Curran,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,7.3,India,England,RG Sharma,V Kohli,SM Curran,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,7.4,India,England,V Kohli,RG Sharma,SM Curran,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,7.5,India,England,RG Sharma,V Kohli,SM Curran,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,7.6,India,England,RG Sharma,V Kohli,SM Curran,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,8.1,India,England,V Kohli,RG Sharma,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,8.2,India,England,RG Sharma,V Kohli,BA Stokes,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,8.3,India,England,RG Sharma,V Kohli,BA Stokes,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,8.4,India,England,RG Sharma,V Kohli,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,8.5,India,England,V Kohli,RG Sharma,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,8.6,India,England,RG Sharma,V Kohli,BA Stokes,0,0,,,,,,bowled,RG Sharma,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,9.1,India,England,V Kohli,SA Yadav,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,9.2,India,England,SA Yadav,V Kohli,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,9.3,India,England,V Kohli,SA Yadav,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,9.4,India,England,SA Yadav,V Kohli,AU Rashid,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,9.5,India,England,SA Yadav,V Kohli,AU Rashid,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,9.6,India,England,SA Yadav,V Kohli,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,10.1,India,England,SA Yadav,V Kohli,BA Stokes,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,10.2,India,England,SA Yadav,V Kohli,BA Stokes,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,10.3,India,England,SA Yadav,V Kohli,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,10.4,India,England,V Kohli,SA Yadav,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,10.5,India,England,SA Yadav,V Kohli,BA Stokes,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,10.6,India,England,SA Yadav,V Kohli,BA Stokes,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,11.1,India,England,V Kohli,SA Yadav,CJ Jordan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,11.2,India,England,V Kohli,SA Yadav,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,11.3,India,England,SA Yadav,V Kohli,CJ Jordan,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,11.4,India,England,SA Yadav,V Kohli,CJ Jordan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,11.5,India,England,SA Yadav,V Kohli,CJ Jordan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,11.6,India,England,SA Yadav,V Kohli,CJ Jordan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,12.1,India,England,V Kohli,SA Yadav,BA Stokes,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,12.2,India,England,V Kohli,SA Yadav,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,12.3,India,England,SA Yadav,V Kohli,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,12.4,India,England,V Kohli,SA Yadav,BA Stokes,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,12.5,India,England,SA Yadav,V Kohli,BA Stokes,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,12.6,India,England,SA Yadav,V Kohli,BA Stokes,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,13.1,India,England,V Kohli,SA Yadav,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,13.2,India,England,SA Yadav,V Kohli,AU Rashid,0,0,,,,,,caught,SA Yadav,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,13.3,India,England,V Kohli,HH Pandya,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,13.4,India,England,HH Pandya,V Kohli,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,13.5,India,England,V Kohli,HH Pandya,AU Rashid,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,13.6,India,England,HH Pandya,V Kohli,AU Rashid,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,14.1,India,England,V Kohli,HH Pandya,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,14.2,India,England,HH Pandya,V Kohli,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,14.3,India,England,V Kohli,HH Pandya,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,14.4,India,England,HH Pandya,V Kohli,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,14.5,India,England,V Kohli,HH Pandya,JC Archer,3,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,14.6,India,England,HH Pandya,V Kohli,JC Archer,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,15.1,India,England,V Kohli,HH Pandya,MA Wood,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,15.2,India,England,V Kohli,HH Pandya,MA Wood,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,15.3,India,England,V Kohli,HH Pandya,MA Wood,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,15.4,India,England,HH Pandya,V Kohli,MA Wood,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,15.5,India,England,HH Pandya,V Kohli,MA Wood,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,15.6,India,England,HH Pandya,V Kohli,MA Wood,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,16.1,India,England,V Kohli,HH Pandya,CJ Jordan,0,1,,,,1,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,16.2,India,England,HH Pandya,V Kohli,CJ Jordan,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,16.3,India,England,HH Pandya,V Kohli,CJ Jordan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,16.4,India,England,HH Pandya,V Kohli,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,16.5,India,England,V Kohli,HH Pandya,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,16.6,India,England,HH Pandya,V Kohli,CJ Jordan,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,17.1,India,England,V Kohli,HH Pandya,MA Wood,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,17.2,India,England,HH Pandya,V Kohli,MA Wood,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,17.3,India,England,V Kohli,HH Pandya,MA Wood,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,17.4,India,England,V Kohli,HH Pandya,MA Wood,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,17.5,India,England,V Kohli,HH Pandya,MA Wood,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,17.6,India,England,V Kohli,HH Pandya,MA Wood,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,18.1,India,England,HH Pandya,V Kohli,CJ Jordan,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,18.2,India,England,HH Pandya,V Kohli,CJ Jordan,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,18.3,India,England,HH Pandya,V Kohli,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,18.4,India,England,V Kohli,HH Pandya,CJ Jordan,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,18.5,India,England,V Kohli,HH Pandya,CJ Jordan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,18.6,India,England,V Kohli,HH Pandya,CJ Jordan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,19.1,India,England,V Kohli,HH Pandya,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,19.2,India,England,HH Pandya,V Kohli,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,19.3,India,England,V Kohli,HH Pandya,JC Archer,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,19.4,India,England,V Kohli,HH Pandya,JC Archer,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,19.5,India,England,V Kohli,HH Pandya,JC Archer,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",1,19.6,India,England,V Kohli,HH Pandya,JC Archer,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,0.1,England,India,JJ Roy,JC Buttler,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,0.2,England,India,JJ Roy,JC Buttler,B Kumar,0,0,,,,,,bowled,JJ Roy,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,0.3,England,India,DJ Malan,JC Buttler,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,0.4,England,India,DJ Malan,JC Buttler,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,0.5,England,India,DJ Malan,JC Buttler,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,0.6,England,India,DJ Malan,JC Buttler,B Kumar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.1,England,India,DJ Malan,JC Buttler,HH Pandya,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.2,England,India,DJ Malan,JC Buttler,HH Pandya,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.3,England,India,DJ Malan,JC Buttler,HH Pandya,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.4,England,India,DJ Malan,JC Buttler,HH Pandya,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.5,England,India,DJ Malan,JC Buttler,HH Pandya,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.6,England,India,DJ Malan,JC Buttler,HH Pandya,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.7,England,India,DJ Malan,JC Buttler,HH Pandya,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,1.8,England,India,DJ Malan,JC Buttler,HH Pandya,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,2.1,England,India,JC Buttler,DJ Malan,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,2.2,England,India,JC Buttler,DJ Malan,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,2.3,England,India,JC Buttler,DJ Malan,B Kumar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,2.4,England,India,DJ Malan,JC Buttler,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,2.5,England,India,DJ Malan,JC Buttler,B Kumar,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,2.6,England,India,DJ Malan,JC Buttler,B Kumar,0,4,,,,4,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,3.1,England,India,JC Buttler,DJ Malan,Washington Sundar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,3.2,England,India,DJ Malan,JC Buttler,Washington Sundar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,3.3,England,India,JC Buttler,DJ Malan,Washington Sundar,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,3.4,England,India,JC Buttler,DJ Malan,Washington Sundar,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,3.5,England,India,JC Buttler,DJ Malan,Washington Sundar,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,3.6,England,India,JC Buttler,DJ Malan,Washington Sundar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,4.1,England,India,JC Buttler,DJ Malan,SN Thakur,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,4.2,England,India,JC Buttler,DJ Malan,SN Thakur,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,4.3,England,India,DJ Malan,JC Buttler,SN Thakur,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,4.4,England,India,DJ Malan,JC Buttler,SN Thakur,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,4.5,England,India,JC Buttler,DJ Malan,SN Thakur,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,4.6,England,India,JC Buttler,DJ Malan,SN Thakur,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,5.1,England,India,DJ Malan,JC Buttler,T Natarajan,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,5.2,England,India,DJ Malan,JC Buttler,T Natarajan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,5.3,England,India,DJ Malan,JC Buttler,T Natarajan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,5.4,England,India,JC Buttler,DJ Malan,T Natarajan,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,5.5,England,India,JC Buttler,DJ Malan,T Natarajan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,5.6,England,India,DJ Malan,JC Buttler,T Natarajan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,6.1,England,India,DJ Malan,JC Buttler,SN Thakur,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,6.2,England,India,DJ Malan,JC Buttler,SN Thakur,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,6.3,England,India,DJ Malan,JC Buttler,SN Thakur,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,6.4,England,India,DJ Malan,JC Buttler,SN Thakur,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,6.5,England,India,JC Buttler,DJ Malan,SN Thakur,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,6.6,England,India,JC Buttler,DJ Malan,SN Thakur,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,7.1,England,India,DJ Malan,JC Buttler,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,7.2,England,India,JC Buttler,DJ Malan,RD Chahar,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,7.3,England,India,JC Buttler,DJ Malan,RD Chahar,0,1,,,,1,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,7.4,England,India,DJ Malan,JC Buttler,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,7.5,England,India,JC Buttler,DJ Malan,RD Chahar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,7.6,England,India,JC Buttler,DJ Malan,RD Chahar,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.1,England,India,DJ Malan,JC Buttler,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.2,England,India,JC Buttler,DJ Malan,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.3,England,India,DJ Malan,JC Buttler,HH Pandya,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.4,England,India,DJ Malan,JC Buttler,HH Pandya,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.5,England,India,DJ Malan,JC Buttler,HH Pandya,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.6,England,India,DJ Malan,JC Buttler,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,8.7,England,India,JC Buttler,DJ Malan,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.1,England,India,JC Buttler,DJ Malan,RD Chahar,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.2,England,India,JC Buttler,DJ Malan,RD Chahar,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.3,England,India,JC Buttler,DJ Malan,RD Chahar,2,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.4,England,India,JC Buttler,DJ Malan,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.5,England,India,DJ Malan,JC Buttler,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.6,England,India,JC Buttler,DJ Malan,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,9.7,England,India,DJ Malan,JC Buttler,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,10.1,England,India,DJ Malan,JC Buttler,T Natarajan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,10.2,England,India,DJ Malan,JC Buttler,T Natarajan,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,10.3,England,India,DJ Malan,JC Buttler,T Natarajan,6,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,10.4,England,India,DJ Malan,JC Buttler,T Natarajan,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,10.5,England,India,DJ Malan,JC Buttler,T Natarajan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,10.6,England,India,JC Buttler,DJ Malan,T Natarajan,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.1,England,India,JC Buttler,DJ Malan,RD Chahar,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.2,England,India,JC Buttler,DJ Malan,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.3,England,India,DJ Malan,JC Buttler,RD Chahar,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.4,England,India,DJ Malan,JC Buttler,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.5,England,India,JC Buttler,DJ Malan,RD Chahar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.6,England,India,JC Buttler,DJ Malan,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.7,England,India,DJ Malan,JC Buttler,RD Chahar,0,1,,,,1,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,11.8,England,India,JC Buttler,DJ Malan,RD Chahar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.1,England,India,JC Buttler,DJ Malan,B Kumar,0,1,1,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.2,England,India,JC Buttler,DJ Malan,B Kumar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.3,England,India,DJ Malan,JC Buttler,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.4,England,India,DJ Malan,JC Buttler,B Kumar,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.5,England,India,JC Buttler,DJ Malan,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.6,England,India,JC Buttler,DJ Malan,B Kumar,0,0,,,,,,caught,JC Buttler,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,12.7,England,India,JM Bairstow,DJ Malan,B Kumar,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,13.1,England,India,DJ Malan,JM Bairstow,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,13.2,England,India,JM Bairstow,DJ Malan,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,13.3,England,India,DJ Malan,JM Bairstow,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,13.4,England,India,JM Bairstow,DJ Malan,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,13.5,England,India,DJ Malan,JM Bairstow,HH Pandya,0,1,,,,1,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,13.6,England,India,JM Bairstow,DJ Malan,HH Pandya,1,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,14.1,England,India,JM Bairstow,DJ Malan,SN Thakur,0,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,14.2,England,India,JM Bairstow,DJ Malan,SN Thakur,4,0,,,,,,,,,
2349,2021,20-03-21,"Narendra Modi Stadium, Ahmedabad",2,14.3,England,India,JM Bairstow,DJ Malan,SN Thakur,0,0,,,,,,caught,JM Bairstow,,
